device_type,mib_module,object_name,oid,kind,data_type,textual_convention,unit,unit_source,access,configurable,table_index,nsp_attribute_name,description
dsl-modem,ACTELIS-SERV-MON-MIB,mefCurr1DayOnewayIFDVPerformance,1.3.6.1.4.1.5468.4.1.7.6.1.8,column,unsigned32,,percent,description text,read-only,no,no,mefCurr1DayOnewayIFDVPerformance,"Service One-way Inter-Frame Delay Variation Performance (%) . Implementation is defined in MEF10.2, paragraph 6.9.4. Performance Objective is configurable, see servMonMEFServ1wayIFDVObjectiveP"
dsl-modem,ACTELIS-SERV-MON-MIB,mefPrev1DayIntervalStop,1.3.6.1.4.1.5468.4.1.7.6.1.9,column,textual-convention,DateAndTime,,,read-only,no,no,mefPrev1DayIntervalStop,This attribute specifies timestamp of previous interval stop for Performance calculations.
dsl-modem,ACTELIS-SERV-MON-MIB,mefPrev1DayIntervalValidity,1.3.6.1.4.1.5468.4.1.7.6.1.10,column,textual-convention,IntervalValidity,,,read-only,no,no,mefPrev1DayIntervalValidity,"Interval validity other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,mefPrev1DayServiceAvailability,1.3.6.1.4.1.5468.4.1.7.6.1.11,column,unsigned32,,days,description text,read-only,no,no,mefPrev1DayServiceAvailability,Service Availability Performance (%) measured using FLR . ML implementation for Availability Performance defined in MEF10.2 formula uses the following hardcoded values for calculation: M = 0 - no scheduled downtime periods is allowed T = 1-day - the time interval t = 15min - the time interval much smaller than T k = 32x3=96 - whole 1-day period include 96 decisions n - Number of consecutive small time intervals for assessing availability = 1 (hardcoded non configurable). This mean that Availabil
dsl-modem,ACTELIS-SERV-MON-MIB,mefPrev1DayOnewayFLRPerformance,1.3.6.1.4.1.5468.4.1.7.6.1.12,column,unsigned32,,percent,description text,read-only,no,no,mefPrev1DayOnewayFLRPerformance,"Service One-way Frame Loss Ratio Performance (%) . Implementation is defined in MEF10.2, paragraph 6.9.6. Performance Objective is configurable, see servMonMEFServ1wayFLRObjectiveL"
dsl-modem,ACTELIS-SERV-MON-MIB,mefPrev1DayOnewayFDPerformance,1.3.6.1.4.1.5468.4.1.7.6.1.13,column,unsigned32,,percent,description text,read-only,no,no,mefPrev1DayOnewayFDPerformance,"Service One-way Frame Delay Performance (%) . Implementation is defined in MEF10.2, paragraph 6.9.2. Performance Objective is configurable, see servMonMEFServ1wayFDObjectiveD"
dsl-modem,ACTELIS-SERV-MON-MIB,mefPrev1DayOnewayIFDVPerformance,1.3.6.1.4.1.5468.4.1.7.6.1.14,column,unsigned32,,percent,description text,read-only,no,no,mefPrev1DayOnewayIFDVPerformance,"Service One-way Inter-Frame Delay Variation Performance (%) . Implementation is defined in MEF10.2, paragraph 6.9.4. Performance Objective is configurable, see servMonMEFServ1wayIFDVObjectiveP"
dsl-modem,ACTELIS-SERV-MON-MIB,mef15MinMEPID,1.3.6.1.4.1.5468.4.1.7.7.1.1,column,textual-convention,Dot1agCfmMepId,,,read-only,no,no,mef15MinMEPID,This parameter uniquely identifies the MEP in it's MEG.
dsl-modem,ACTELIS-SERV-MON-MIB,mef15MinPortID,1.3.6.1.4.1.5468.4.1.7.7.1.2,column,textual-convention,InterfaceIndex,,,read-only,no,no,mef15MinPortID,An unique value of port interface on which MEP is reported. It is an index from IfTable for ETH-x or HSL-x ports. Multiple MEPs may be applied on the same port.
dsl-modem,ACTELIS-SERV-MON-MIB,mefCurr15MinIntervalStart,1.3.6.1.4.1.5468.4.1.7.7.1.3,column,textual-convention,DateAndTime,,,read-only,no,no,mefCurr15MinIntervalStart,This attribute specifies timestamp of current interval start for Performance calculations.
dsl-modem,ACTELIS-SERV-MON-MIB,mefCurr15MinIntervalValidity,1.3.6.1.4.1.5468.4.1.7.7.1.4,column,textual-convention,IntervalValidity,,,read-only,no,no,mefCurr15MinIntervalValidity,"Interval validity other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,mefCurr15MinServiceAvailability,1.3.6.1.4.1.5468.4.1.7.7.1.5,column,unsigned32,,percent,description text,read-only,no,no,mefCurr15MinServiceAvailability,Service Availability Performance (%) is measured using FLR . ML implementation for Availability Performance defined in MEF10.2 formula uses the following hardcoded values for calculation: M = 0 - no scheduled downtime periods is allowed T = 15min - the time interval ?t = 20sec - the time interval much smaller than T k = 45 - 15-min period include 45 decisions n - Number of consecutive small time intervals for assessing availability = 1(hardcoded non configurable). This mean that Availability (0
dsl-modem,ACTELIS-SERV-MON-MIB,mefCurr15MinOnewayFLRPerformance,1.3.6.1.4.1.5468.4.1.7.7.1.6,column,unsigned32,,percent,description text,read-only,no,no,mefCurr15MinOnewayFLRPerformance,"Service One-way Frame Loss Ratio Performance (%) . Implementation is defined in MEF10.2, paragraph 6.9.6. Performance Objective is configurable, see servMonMEFServ1wayFLRObjectiveL"
dsl-modem,ACTELIS-SERV-MON-MIB,mefCurr15MinOnewayFDPerformance,1.3.6.1.4.1.5468.4.1.7.7.1.7,column,unsigned32,,percent,description text,read-only,no,no,mefCurr15MinOnewayFDPerformance,"Service One-way Frame Delay Performance (%) . Implementation is defined in MEF10.2, paragraph 6.9.2. Performance Objective is configurable, see servMonMEFServ1wayFDObjectiveD"
dsl-modem,ACTELIS-SERV-MON-MIB,mefCurr15MinOnewayIFDVPerformance,1.3.6.1.4.1.5468.4.1.7.7.1.8,column,unsigned32,,percent,description text,read-only,no,no,mefCurr15MinOnewayIFDVPerformance,"Service One-way Inter-Frame Delay Variation Performance (%) . Implementation is defined in MEF10.2, paragraph 6.9.4. Performance Objective is configurable, see servMonMEFServ1wayIFDVObjectiveP"
dsl-modem,ACTELIS-SERV-MON-MIB,mefPrev15MinIntervalStop,1.3.6.1.4.1.5468.4.1.7.7.1.9,column,textual-convention,DateAndTime,,,read-only,no,no,mefPrev15MinIntervalStop,This attribute specifies timestamp of previous interval stop for Performance calculations.
dsl-modem,ACTELIS-SERV-MON-MIB,mefPrev15MinIntervalValidity,1.3.6.1.4.1.5468.4.1.7.7.1.10,column,textual-convention,IntervalValidity,,,read-only,no,no,mefPrev15MinIntervalValidity,"Interval validity other(1),unknown(2), adjusted(3), completed(4),long(5), notavailable(6), off(7), partial(8). Where ADJ - Data has been manually adjusted or initialized. COMPL - Data has been accumulated over the entire time period. LONG - Data accumulated over greater than the indicated time period. NA - Data is not available. OFF - Performance monitoring was turned off by the SET-PMMODE command. PRTL - Data is accumulated over some portion of the time period."
dsl-modem,ACTELIS-SERV-MON-MIB,mefPrev15MinServiceAvailability,1.3.6.1.4.1.5468.4.1.7.7.1.11,column,unsigned32,,percent,description text,read-only,no,no,mefPrev15MinServiceAvailability,Service Availability Performance (%) measured using FLR . ML implementation for Availability Performance defined in MEF10.2 formula uses the following hardcoded values for calculation: M = 0 - no scheduled downtime periods is allowed T = 15min - the time interval ?t = 20sec - the time interval much smaller than T k = 54 - 15min period include 45 decisions n - Number of consecutive small time intervals for assessing availability = 1 (hardcoded non configurable). This mean that Availability (0 -FA
dsl-modem,ACTELIS-SERV-MON-MIB,mefPrev15MinOnewayFLRPerformance,1.3.6.1.4.1.5468.4.1.7.7.1.12,column,unsigned32,,percent,description text,read-only,no,no,mefPrev15MinOnewayFLRPerformance,"Service One-way Frame Loss Ratio Performance (%) . Implementation is defined in MEF10.2, paragraph 6.9.6. Performance Objective is configurable, see servMonMEFServ1wayFLRObjectiveL"
dsl-modem,ACTELIS-SERV-MON-MIB,mefPrev15MinOnewayFDPerformance,1.3.6.1.4.1.5468.4.1.7.7.1.13,column,unsigned32,,percent,description text,read-only,no,no,mefPrev15MinOnewayFDPerformance,"Service One-way Frame Delay Performance (%) . Implementation is defined in MEF10.2, paragraph 6.9.2. Performance Objective is configurable, see servMonMEFServ1wayFDObjectiveD"
dsl-modem,ACTELIS-SERV-MON-MIB,mefPrev15MinOnewayIFDVPerformance,1.3.6.1.4.1.5468.4.1.7.7.1.14,column,unsigned32,,percent,description text,read-only,no,no,mefPrev15MinOnewayIFDVPerformance,"Service One-way Inter-Frame Delay Variation Performance (%) . Implementation is defined in MEF10.2, paragraph 6.9.4. Performance Objective is configurable, see servMonMEFServ1wayIFDVObjectiveP"
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMACLpbkportID,1.3.6.1.4.1.5468.4.1.8.1.1.1,column,textual-convention,InterfaceIndex,,,read-only,no,no,mACLpbkportID,"An unique value for port interface reported, specified using ifIndex. Supported on particular ML600 models only.Supported on HSL-1/2 port only. Note that in other ML600 and all ML230/2300 models feature is unsupported."
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMACLpbkStatus,1.3.6.1.4.1.5468.4.1.8.1.1.2,column,integer,,,,read-only,no,no,mACLpbkStatus,"MAC loopback Status, operation applicable via TL1 commands. If OPR-MACLPBK is applied it returns (1), otherwise returns (2)."
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMACLpbkSAFilter,1.3.6.1.4.1.5468.4.1.8.1.1.3,column,mac-address,MacAddress,,,read-only,no,no,mACLpbkSAFilter,"Source Address (SA) MAC filter. 0xFFFFFFFFFFFF means _any_ (don't care) SA value if OPR-MACLPBK is applied, otherwise, means inapplicable."
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMACLpbkDAFilter,1.3.6.1.4.1.5468.4.1.8.1.1.4,column,mac-address,MacAddress,,,read-only,no,no,mACLpbkDAFilter,"Destination Address (DA) MAC filter. 0xFFFFFFFFFFFF means _any_ (don't care) DA value if OPR-MACLPBK is applied, otherwise, means inapplicable."
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMACLpbkValidRxFrames,1.3.6.1.4.1.5468.4.1.8.1.1.5,column,counter32,,count,SMI type counter32,read-only,no,no,mACLpbkValidRxFrames,Number of valid RX frames detected as matched with SA/DA filters
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMACLpbkInvalidRxFrames,1.3.6.1.4.1.5468.4.1.8.1.1.6,column,counter32,,count,SMI type counter32,read-only,no,no,mACLpbkInvalidRxFrames,"Number of RX frames detected as matched with SA/DA filters , but invalid (CRC,under, oversized)"
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMACLpbkRxBytes,1.3.6.1.4.1.5468.4.1.8.1.1.7,column,counter32,,count,SMI type counter32,read-only,no,no,mACLpbkRxBytes,Number of bytes of valid frames detected as matched with SA/DA filters
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMACLpbkTimeOut,1.3.6.1.4.1.5468.4.1.8.1.1.8,column,integer,,minutes,description text,read-only,no,no,mACLpbkTimeOut,MAC loopback TimeOut configured via TL1 only. Reported in minutes. 0 means infinite loopback.
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMACLpbkStartTime,1.3.6.1.4.1.5468.4.1.8.1.1.9,column,string,DisplayString,,,read-only,no,no,mACLpbkStartTime,"MAC loopback Start Time. Reported in YYYY-MM-DD-HH-MM-SS format. If loopback was never activated, returns <null> string"
dsl-modem,ACTELIS-SERV-MON-MIB,servMonMACLpbkVID,1.3.6.1.4.1.5468.4.1.8.1.1.10,column,integer,,,,read-only,no,no,mACLpbkVID,MAC loopback VID. Valid values: -1 - traffic of all VLANs is looped back. (1-4094) - traffic of specified VLAN is looped back (applicable for ML622/4i and ML640E models only).
dsl-modem,ACTELIS-SERV-MON-MIB,servMonSwitchIP,1.3.6.1.4.1.5468.4.1.8.1.1.11,column,boolean,TruthValue,,,read-only,no,no,switchIP,"Switch IP/Port fields request. Valid values: 1 - true, parameter is set Yes, requiring to switch IP/Port (in addition to MAC) SA/DA. 2 - false, parameter is set No, requiring to switch MAC SA/DA only. Supported by ML640E models only, for the rest - always return 2."
dsl-modem,ACTELIS-SERV-MON-MIB,servMonIPLpbkSAFilter,1.3.6.1.4.1.5468.4.1.8.1.1.12,column,string,DisplayString,,,read-only,no,no,iPLpbkSAFilter,"IP Source Address specified as a filter for a loopback, reported as a string in dot numeric for IPv4 or hexa-column for IPv6 explicit values or as ANY value if IP DA is not a part of filter (don't care). Supported by ML640E models only, for the rest - always return string ANY."
dsl-modem,ACTELIS-SERV-MON-MIB,servMonIPLpbkDAFilter,1.3.6.1.4.1.5468.4.1.8.1.1.13,column,string,DisplayString,,,read-only,no,no,iPLpbkDAFilter,"IP Destination Address specified as a filter for a loopback, reported as a string in dot numeric for IPv4 or hexa-column for IPv6 explicit values or as ANY value if IP DA is not a part of filter (don't care). Supported by ML640E models only, for the rest - always return string ANY."
dsl-modem,ACTELIS-SERV-MON-MIB,servMonPortLpbkSAFilter,1.3.6.1.4.1.5468.4.1.8.1.1.14,column,integer,,,,read-only,no,no,portLpbkSAFilter,"L4 Port Source Address specified as a filter for a loopback, Valid values 0-65535, where 65535 means - ANY value, i.e. L4 SA Port is not a part of filter (don't care). Supported by ML640E models only, for the rest - always return 65535 ."
dsl-modem,ACTELIS-SERV-MON-MIB,servMonPortLpbkDAFilter,1.3.6.1.4.1.5468.4.1.8.1.1.15,column,integer,,,,read-only,no,no,portLpbkDAFilter,"L4 Port Destination Address specified as a filter for a loopback, Valid values 0-65535, where 65535 means - ANY value, i.e. L4 DA Port is not a part of filter (don't care). Supported by ML640E models only, for the rest - always return 65535 ."
dsl-modem,ACTELIS-SERV-MON-MIB,servMonLpbkIpVer,1.3.6.1.4.1.5468.4.1.8.1.1.16,column,string,DisplayString,,,read-only,no,no,lpbkIpVer,"IP Version, used to identify L4 header offset, applicable in case when L3 filters (IPSA/IPDA) are unspecified, while L4 filters (at least one of PORTSA,PORTDA) is specific. Valid values - 4, 6, ANY. Fully supported by ML640E models only, for the rest - always return ANY."
